
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S4),0.00404685,0.000606295,2.93735,147.651,145.656,1.99564,0.912486,10000
(S1; S5),0.00580512,0.00134741,12.2329,149.3,143.28,6.01959,-0.574935,10000
(S2; S3),0.596819,0.545876,1111.52,107.553,101.379,6.17445,0.709103,10000
(S2; S4),0.0121769,0.010563,12.9818,218.573,217.41,1.16272,0.0605531,10000
(S2; S5),-0.00306008,-0.00482716,2.12118,210.975,210.706,0.269147,-0.343513,10000
(S3; S4),-0.0110483,-0.011177,10.2656,554.287,553.207,1.07985,-0.169913,10000
(S3; S5),-0.0509594,-0.0526759,15.2279,535.519,535.324,0.194993,-0.201372,10000
(S4; S5),0.8459,0.861934,2486.24,4.99622,1.97787,3.01835,0.360788,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.877705,0.871669,2566.31,6.62015,4.14327,2.47688,0.706464,10000
(S1; S3),0.483607,0.462875,778.629,136.454,135.011,1.44338,-0.414789,10000
(S1; S4),0.00980702,0.00732464,9.90805,117.422,116.011,1.41077,-1.06187,10000
(S1; S5),-0.0127783,-0.0167343,6.40612,136.685,134.845,1.84024,-1.03847,10000
(S2; S3),0.597176,0.569203,1185.45,106.937,103.959,2.97828,1.23239,10000
(S2; S4),0.00774548,0.0064448,6.96335,150.347,148.001,2.34586,-0.205858,10000
(S2; S5),-0.00816731,-0.0104233,20.5316,178.796,170.246,8.55002,-1.97691,10000
(S3; S4),0.00130186,0.00121403,11.6412,451.524,451.163,0.361219,0.0327261,10000
(S3; S5),-0.00543255,-0.00629853,4.92548,490.558,489.167,1.39112,-0.338231,10000
(S4; S5),0.897706,0.890197,2651.76,7.61686,2.82378,4.79308,-0.779874,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.854546,0.837553,2393.79,16.0267,13.3536,2.67313,-0.401232,10000
(S1; S3),0.4759,0.428219,743.332,249.281,248.507,0.773489,0.0200927,10000
(S1; S4),-0.027542,-0.0336418,11.7059,199.865,197.873,1.99157,0.394037,10000
(S1; S5),0.00363413,-0.000310751,5.98455,199.465,196.16,3.30514,0.471259,10000
(S2; S3),0.595828,0.530742,1137.31,166.981,166.326,0.655499,-0.699671,10000
(S2; S4),-0.0231253,-0.0256916,4.23831,276.332,274.706,1.62607,-0.37174,10000
(S2; S5),-0.0109322,-0.0129792,6.02565,271.612,269.157,2.45466,1.27906,10000
(S3; S4),-0.0428206,-0.0445117,2.26701,800.305,798.184,2.12163,0.605895,10000
(S3; S5),-0.0556418,-0.0571851,4.2439,794.522,791.526,2.99553,-0.951192,10000
(S4; S5),0.808065,0.827764,2294.34,4.46402,0.259307,4.20471,-0.109393,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.846084,0.844362,2401.6,16.055,14.0325,2.02254,1.39553,10000
(S1; S3),0.463055,0.463184,733.946,58.0329,52.1366,5.89622,1.60986,10000
(S1; S4),-0.00352744,-0.0051084,7.47836,26.7481,24.6023,2.14578,-0.966962,10000
(S1; S5),-0.000214559,-0.0017088,11.7055,27.5338,26.5885,0.94533,-0.16388,10000
(S2; S3),0.545376,0.540965,991.357,21.6792,21.0019,0.677347,-0.606314,10000
(S2; S4),-0.00772313,-0.00797015,7.48454,66.7169,62.7627,3.95418,-1.62018,10000
(S2; S5),-0.0255164,-0.025961,4.9966,62.2074,61.6331,0.574206,0.530983,10000
(S3; S4),0.0196356,0.019858,11.164,134.166,133.577,0.588882,-0.313125,10000
(S3; S5),-0.0272529,-0.0276268,6.59027,136.089,135.028,1.06032,-0.539311,10000
(S4; S5),0.893343,0.887575,2634.52,12.2875,5.31345,6.97402,-1.36614,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.854115,0.844754,2418.5,12.0315,11.6929,0.338563,-0.270822,10000
(S1; S3),0.490617,0.467777,822.515,138.88,136.782,2.09852,0.820156,10000
(S1; S4),-0.0223526,-0.0240213,19.9165,125.475,120.707,4.7676,1.23492,10000
(S1; S5),-0.00430645,-0.00735859,11.716,132.329,126.653,5.67617,-1.76609,10000
(S2; S3),0.579657,0.551021,1113.6,91.7943,90.0684,1.7259,-0.968163,10000
(S2; S4),0.00292809,0.000876864,13.3365,173.053,164.076,8.97749,0.802653,10000
(S2; S5),0.0226241,0.0208152,17.6867,179.3,171.402,7.89804,-2.44429,10000
(S3; S4),-0.0238177,-0.0244502,7.08418,449.358,444.382,4.9756,0.956766,10000
(S3; S5),-0.0253284,-0.0260356,11.8187,460.642,458.864,1.77732,0.961072,10000
(S4; S5),0.89339,0.887248,2635.49,3.26802,0.433774,2.83424,0.314768,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.858678,0.858447,2491.32,8.9662,8.08685,0.879349,-0.468449,10000
(S1; S3),0.497225,0.485762,847.653,77.0335,73.5406,3.49296,1.72417,10000
(S1; S4),-0.005173,-0.00680693,8.33811,88.8438,87.7863,1.05757,-0.223559,10000
(S1; S5),0.0106661,0.0098392,9.3973,82.0755,79.3158,2.75978,1.03592,10000
(S2; S3),0.567333,0.552846,1118.96,61.3501,59.6794,1.6707,-0.0361615,10000
(S2; S4),0.00436941,0.00267287,6.69553,108.464,108.067,0.397235,-0.227762,10000
(S2; S5),0.0131389,0.0124094,11.3895,102.052,99.5315,2.52049,1.30415,10000
(S3; S4),-0.0278639,-0.0278424,10.7561,292.985,289.907,3.07843,-1.0464,10000
(S3; S5),0.00355641,0.00238106,11.6505,275.15,270.335,4.81547,1.25708,10000
(S4; S5),0.897557,0.885835,2622.23,4.17567,0.979988,3.19568,1.0105,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.919511,0.917103,2837.96,11.7426,7.41075,4.33188,0.553298,10000
(S1; S3),0.501501,0.484355,866.707,111.971,110.409,1.5615,0.00299475,10000
(S1; S4),0.0235346,0.0208851,6.31141,98.2688,97.0151,1.25371,0.791934,10000
(S1; S5),0.0063661,0.00315123,11.1031,130.924,122.522,8.40236,0.0302276,10000
(S2; S3),0.60484,0.585033,1227.44,81.5441,77.8482,3.69584,-0.0157646,10000
(S2; S4),-0.0039837,-0.00498518,9.67307,142.781,138.298,4.48303,0.0589654,10000
(S2; S5),-0.00459673,-0.00643006,4.75763,170.765,168.962,1.80253,0.196406,10000
(S3; S4),-0.00119433,-0.00156648,6.26963,374.331,374.187,0.144904,-0.0572444,10000
(S3; S5),-0.0220216,-0.0222238,9.87009,423.436,418.761,4.67487,-1.77647,10000
(S4; S5),0.89982,0.88775,2635.91,6.42879,3.64864,2.78015,-0.323487,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.866268,0.868668,2542.68,11.7775,2.0173,9.76017,1.41686,10000
(S1; S3),0.496581,0.489475,852.44,68.9583,66.4435,2.51479,-0.683852,10000
(S1; S4),-0.0128899,-0.0149851,5.72722,91.4776,90.7375,0.740073,0.0325612,10000
(S1; S5),-0.0027798,-0.00438588,1.88609,76.4275,76.1502,0.277315,-0.370519,10000
(S2; S3),0.56681,0.558438,1095.76,52.836,50.7582,2.07775,0.250232,10000
(S2; S4),-0.0145828,-0.015976,9.5106,115.132,114.064,1.06802,0.267834,10000
(S2; S5),-0.00935202,-0.0102475,9.79901,99.5433,96.2835,3.25981,0.658989,10000
(S3; S4),0.00709767,0.00668796,7.28394,280.322,276.968,3.35364,-1.73793,10000
(S3; S5),0.00143738,0.00103646,5.46137,259.946,257.645,2.30044,-0.596032,10000
(S4; S5),0.906109,0.886003,2626.76,8.83134,4.18378,4.64756,1.46321,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.872052,0.874157,2576.56,13.565,2.34527,11.2198,-0.496198,10000
(S1; S3),0.48403,0.472471,799.524,93.2321,89.3315,3.90053,1.20046,10000
(S1; S4),0.0104558,0.00903184,5.86761,100.672,100.633,0.0394967,0.149082,10000
(S1; S5),0.00480016,0.00363119,5.06942,89.5642,85.8584,3.70581,0.124198,10000
(S2; S3),0.540569,0.527311,1003.96,97.0552,95.9143,1.14088,-0.247023,10000
(S2; S4),-0.00418662,-0.00567978,6.99556,93.0153,92.0016,1.0137,-0.650225,10000
(S2; S5),-0.00354519,-0.00512058,3.56454,81.8266,80.9826,0.843956,-0.201882,10000
(S3; S4),-0.0137292,-0.0146496,17.778,341.179,339.519,1.65997,0.294678,10000
(S3; S5),-0.0271656,-0.0288159,5.38416,307.776,306.289,1.48695,0.310638,10000
(S4; S5),0.923794,0.909328,2772.12,21.906,5.31607,16.5899,-1.1705,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.855033,0.853401,2457.93,6.01451,5.13599,0.878518,-0.250977,10000
(S1; S3),0.516564,0.502021,911.042,168.977,162.256,6.72182,2.45609,10000
(S1; S4),-0.000821148,-0.00333879,4.55847,59.5275,57.7685,1.75898,-0.746085,10000
(S1; S5),0.0384039,0.0335997,19.9164,104.414,95.2483,9.16596,-1.97967,10000
(S2; S3),0.553882,0.534906,1022.82,115.88,115.452,0.428258,-0.377845,10000
(S2; S4),0.000481453,-0.000269402,5.26524,91.1237,88.9562,2.16743,0.260335,10000
(S2; S5),0.00654217,0.00347226,7.44612,136.414,134.157,2.25735,-0.915877,10000
(S3; S4),-0.0387841,-0.0403168,4.72179,359.291,356.269,3.02144,-0.988104,10000
(S3; S5),-0.0324924,-0.032828,6.36666,444.598,440.767,3.83155,-1.37536,10000
(S4; S5),0.92849,0.920055,2826.24,8.5338,7.46171,1.07209,-0.434362,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.920068,0.909691,2815.37,2.62816,0.134412,2.49374,0.199247,10000
(S1; S3),0.513277,0.477861,882.041,169.403,157.714,11.6883,-1.87355,10000
(S1; S4),0.00337262,0.000494533,2.28299,152.02,151.259,0.760854,-0.418177,10000
(S1; S5),-0.00211176,-0.0057224,14.8041,159.912,150.933,8.97956,-2.63215,10000
(S2; S3),0.587173,0.549259,1133.39,167.23,156.587,10.6431,0.0651861,10000
(S2; S4),0.0177876,0.015235,8.48405,161.605,159.221,2.38431,-0.18368,10000
(S2; S5),-0.0123671,-0.0149111,4.38732,158.01,156.854,1.15595,0.523399,10000
(S3; S4),-0.00701016,-0.0085182,4.47017,562.924,561.448,1.47594,0.122253,10000
(S3; S5),-0.0119917,-0.0141234,15.6401,562.291,559.051,3.24025,-0.0331819,10000
(S4; S5),0.832318,0.835035,2331.46,8.07442,0.400812,7.6736,2.68219,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.852562,0.842557,2417.13,10.1254,5.87362,4.25174,1.19915,10000
(S1; S3),0.493432,0.473129,806.398,107.215,105.248,1.96632,-0.388271,10000
(S1; S4),-0.000545027,-0.0027069,10.0918,94.4776,86.0478,8.42976,-2.39513,10000
(S1; S5),0.00866721,0.00651838,7.08364,91.685,89.29,2.39503,1.15701,10000
(S2; S3),0.604086,0.573912,1196.55,69.3562,68.8193,0.536866,0.46902,10000
(S2; S4),-0.0256003,-0.027363,14.3227,131.533,126.28,5.25287,-1.61,10000
(S2; S5),0.0261701,0.0251863,11.5096,131.55,129.752,1.79719,0.194688,10000
(S3; S4),-0.0166277,-0.0174634,11.4189,357.33,348.471,8.85889,1.5513,10000
(S3; S5),0.0195045,0.0183976,15.3366,363.576,356.029,7.54783,-0.0588088,10000
(S4; S5),0.880255,0.889195,2645.31,9.13681,7.93813,1.19868,0.389464,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.890671,0.873358,2651.48,13.1047,7.27414,5.83051,1.60277,10000
(S1; S3),0.520072,0.469642,883.934,242.542,241.893,0.6486,-0.415875,10000
(S1; S4),-0.0228249,-0.0266906,10.5673,208.872,205.965,2.90718,-0.547426,10000
(S1; S5),0.0130942,0.00938876,10.3093,203.033,201.198,1.83556,-0.964819,10000
(S2; S3),0.614403,0.554947,1172.27,196.949,194.112,2.83714,-0.311745,10000
(S2; S4),-0.0223593,-0.0268832,15.9412,261.667,255.401,6.26572,0.880339,10000
(S2; S5),-0.0260293,-0.0286498,3.55615,245.949,244.548,1.40148,0.656071,10000
(S3; S4),-0.0513256,-0.0510236,6.11924,778.426,776.334,2.09236,-0.235935,10000
(S3; S5),-0.0578402,-0.0594036,5.96346,765.447,764.096,1.35131,-0.468782,10000
(S4; S5),0.859853,0.874857,2555.88,2.5629,0.513926,2.04898,-0.0772295,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.879366,0.878841,2603.41,5.31757,4.80878,0.508787,-0.511908,10000
(S1; S3),0.51491,0.505233,914.996,83.158,81.3799,1.77812,1.17639,10000
(S1; S4),-0.035239,-0.0358469,13.6176,67.3712,65.3325,2.03875,-0.594862,10000
(S1; S5),0.00454238,0.00281084,10.0654,70.5242,66.3248,4.19939,-0.892156,10000
(S2; S3),0.563873,0.549535,1089.5,51.053,50.6336,0.419414,0.603976,10000
(S2; S4),-0.0183897,-0.0190756,5.19016,101.755,99.3492,2.40595,-0.78816,10000
(S2; S5),-0.0111651,-0.0118216,2.28027,99.0352,98.976,0.0591644,-0.00906402,10000
(S3; S4),0.0023963,0.00190763,8.37079,266.256,265.832,0.423734,0.176035,10000
(S3; S5),0.0105355,0.0101288,15.3097,263.988,263.397,0.590933,0.627258,10000
(S4; S5),0.878869,0.867174,2511.9,4.31265,1.40543,2.90722,-1.54112,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.892093,0.884155,2635.78,4.63024,4.34923,0.281011,0.141364,10000
(S1; S3),0.537061,0.517527,967.504,114.818,109.191,5.62734,0.637721,10000
(S1; S4),0.016911,0.0155162,10.3691,76.0337,71.9247,4.10895,1.12834,10000
(S1; S5),-0.00854854,-0.0106997,3.26056,86.6488,86.1487,0.500112,0.472335,10000
(S2; S3),0.612796,0.588014,1228.39,85.459,80.9428,4.51622,0.888531,10000
(S2; S4),-0.00168282,-0.00223717,7.74197,102.206,101.354,0.851578,-0.52558,10000
(S2; S5),0.0117121,0.0108021,3.95431,119.735,119.079,0.655589,-0.786175,10000
(S3; S4),-0.00149763,-0.00273089,6.19192,326.511,324.314,2.19713,-0.0627167,10000
(S3; S5),-0.000945546,-0.00156465,7.83327,357.358,356.739,0.619647,0.0585874,10000
(S4; S5),0.889288,0.890725,2651.59,11.3126,9.64904,1.66358,-0.104746,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.855733,0.84825,2449.05,14.5365,11.3121,3.22442,0.317464,10000
(S1; S3),0.479999,0.459578,804.492,131.436,129.662,1.77488,0.365098,10000
(S1; S4),0.00534927,0.00341198,5.61594,84.4896,81.4828,3.0068,0.0361697,10000
(S1; S5),0.0035653,0.00103638,4.92838,81.6693,78.8888,2.78044,1.09188,10000
(S2; S3),0.556968,0.528713,1027.67,78.3064,75.9693,2.33708,0.974975,10000
(S2; S4),-0.0201939,-0.021313,11.2018,137.11,134.677,2.43352,0.146306,10000
(S2; S5),-0.00599636,-0.00715589,16.1222,146.552,134.895,11.6568,2.25418,10000
(S3; S4),-0.0239248,-0.0247633,8.54037,374.305,372.196,2.10878,-0.693612,10000
(S3; S5),-0.012447,-0.0129662,4.50379,376.099,374.166,1.93369,0.491344,10000
(S4; S5),0.909813,0.908513,2760.97,6.40977,4.54514,1.86464,0.156171,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.875821,0.870314,2574.8,7.41074,2.15428,5.25646,0.326824,10000
(S1; S3),0.49866,0.486477,860.074,59.0514,58.0751,0.976243,0.758926,10000
(S1; S4),-0.00872621,-0.0100163,14.6118,74.4519,63.3053,11.1466,0.671206,10000
(S1; S5),0.013241,0.0121871,8.33024,76.5686,71.5628,5.0057,-1.31004,10000
(S2; S3),0.567298,0.550563,1101.96,45.4152,44.133,1.2822,-0.632665,10000
(S2; S4),-0.00200631,-0.00280847,6.58265,82.3387,80.7325,1.60623,-0.399277,10000
(S2; S5),-0.010294,-0.0110464,6.96197,94.1678,90.4398,3.72808,-0.938492,10000
(S3; S4),-0.0118179,-0.0119446,3.84082,221.329,219.764,1.56524,-0.216576,10000
(S3; S5),0.0129908,0.0127344,7.36573,233.592,232.316,1.27553,0.902981,10000
(S4; S5),0.897856,0.893948,2675.69,6.57107,3.88159,2.68949,-0.821302,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.888188,0.885247,2654.53,8.48636,2.74561,5.74075,1.93356,10000
(S1; S3),0.497359,0.483628,847.854,78.4926,78.1566,0.335908,-0.21858,10000
(S1; S4),0.00260256,0.000692584,11.4104,87.4262,82.1164,5.30984,0.983419,10000
(S1; S5),0.00565578,0.00476086,5.66565,75.8703,73.9082,1.96205,-0.764796,10000
(S2; S3),0.594164,0.579043,1203.11,76.6613,74.9409,1.72041,-0.285,10000
(S2; S4),-0.0195333,-0.0207455,8.19095,91.6467,89.1071,2.53959,0.537479,10000
(S2; S5),-0.0297212,-0.0304,13.227,89.6673,83.44,6.2272,-0.61641,10000
(S3; S4),-0.0117102,-0.0122539,4.04692,300.545,297.602,2.94321,0.973185,10000
(S3; S5),-0.0186572,-0.019344,3.08328,283.464,282.993,0.470712,-0.435313,10000
(S4; S5),0.905987,0.897398,2693.23,7.08011,2.2541,4.826,0.189018,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.904658,0.907597,2763.98,13.8618,11.5828,2.27893,-1.28421,10000
(S1; S3),0.485078,0.481798,823.322,72.9211,71.5322,1.38892,-1.14683,10000
(S1; S4),-0.0208391,-0.0218138,11.6134,52.7187,49.3421,3.37662,-1.00637,10000
(S1; S5),-0.0112074,-0.0123226,7.36801,54.2993,51.6965,2.60277,-1.45309,10000
(S2; S3),0.537151,0.532264,985.051,41.1571,35.4976,5.65941,1.28386,10000
(S2; S4),-0.00750677,-0.00793467,5.5901,84.1111,83.4399,0.671215,-0.748889,10000
(S2; S5),-0.00355641,-0.00402768,3.33337,94.6459,91.904,2.74189,0.633739,10000
(S3; S4),0.0104567,0.00964967,12.6015,206.456,205.261,1.19464,-0.221759,10000
(S3; S5),0.00814355,0.00799761,7.75219,218.493,217.249,1.24386,0.487504,10000
(S4; S5),0.88823,0.872602,2548.02,4.96112,3.08663,1.87449,-0.0108065,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.898037,0.901617,2723.64,13.2419,3.22874,10.0131,-1.52854,10000
(S1; S3),0.471259,0.466303,736.875,21.8662,20.7123,1.15387,-0.963421,10000
(S1; S4),0.0161854,0.0161681,13.1672,32.0241,25.3323,6.69173,-2.31766,10000
(S1; S5),0.0087079,0.00804067,9.90184,35.2535,30.7548,4.49872,-2.01349,10000
(S2; S3),0.573595,0.56832,1097.73,18.7437,17.1095,1.63421,-0.687826,10000
(S2; S4),0.0141916,0.0139523,13.7727,28.5333,21.257,7.27628,0.0105284,10000
(S2; S5),0.00962057,0.00899552,15.2665,34.2671,30.1395,4.12763,-1.25627,10000
(S3; S4),-0.0110561,-0.0106865,18.7983,67.0531,61.1132,5.93989,-1.5076,10000
(S3; S5),0.00214715,0.00242495,12.176,82.2781,73.5976,8.68045,-2.90449,10000
(S4; S5),0.880102,0.88003,2589.35,4.64723,3.41266,1.23458,-0.855572,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.890383,0.883695,2653.18,22.041,16.7063,5.3347,0.105921,10000
(S1; S3),0.491217,0.470878,847.671,131.32,129.842,1.47792,0.552459,10000
(S1; S4),-0.00449562,-0.00828572,2.30691,122.862,122.342,0.520419,0.0593838,10000
(S1; S5),-0.0157162,-0.0180153,6.32418,86.0179,85.5214,0.496489,0.601684,10000
(S2; S3),0.572957,0.545594,1094.78,60.8904,60.4665,0.423946,0.56154,10000
(S2; S4),-0.0340168,-0.0349184,17.7562,205.928,201.371,4.5572,-1.99951,10000
(S2; S5),-0.0324186,-0.0327536,11.7573,159.231,157.683,1.54772,-1.21871,10000
(S3; S4),-0.0116152,-0.0119997,3.14275,452.809,451.384,1.42511,-0.0783368,10000
(S3; S5),-0.0413984,-0.0424054,16.5199,386.415,378.239,8.17565,-0.813761,10000
(S4; S5),0.897714,0.890338,2654.14,8.25306,5.84636,2.40669,0.336575,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.857467,0.855377,2477.98,0.784905,0.058952,0.725953,-0.186223,10000
(S1; S3),0.508727,0.492967,877.187,97.0103,96.4617,0.548569,0.709414,10000
(S1; S4),0.018294,0.0158555,10.9389,60.4998,55.8022,4.69755,-0.654627,10000
(S1; S5),-0.00579166,-0.00698997,7.92912,48.3475,45.8292,2.51836,-0.243637,10000
(S2; S3),0.595064,0.577216,1195.41,102.826,97.5683,5.25775,-0.179798,10000
(S2; S4),0.0288289,0.0277331,10.6666,59.9961,55.4556,4.54052,1.60261,10000
(S2; S5),-0.000880264,-0.00118909,5.48458,48.1725,46.1021,2.07035,-1.21561,10000
(S3; S4),-0.00563521,-0.00697906,6.95189,269.983,265.777,4.20564,-1.18864,10000
(S3; S5),-0.0131784,-0.0151576,11.619,253.188,247.099,6.08847,-1.75826,10000
(S4; S5),0.897179,0.896635,2685.1,3.80246,2.60066,1.20181,0.395293,10000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),0.886661,0.886824,2652.03,13.5616,10.7498,2.81179,0.577003,10000
(S1; S3),0.486785,0.48144,822.988,94.606,90.0933,4.51262,1.66853,10000
(S1; S4),0.00341386,0.00101704,8.97197,74.6957,69.4134,5.28232,-0.26965,10000
(S1; S5),-0.0311896,-0.0323085,6.56673,68.401,67.8983,0.50267,0.12205,10000
(S2; S3),0.578546,0.570664,1159.84,77.6145,75.5689,2.04561,0.202979,10000
(S2; S4),-0.00141551,-0.00364487,9.11358,100.065,99.2396,0.825056,-0.335394,10000
(S2; S5),-0.0207205,-0.0222263,13.5559,94.9415,94.3544,0.587058,-0.381442,10000
(S3; S4),-0.0363564,-0.0367714,8.66471,283.953,282.458,1.4949,-0.81166,10000
(S3; S5),-0.0495122,-0.0502702,21.6657,289.662,278.815,10.8465,-0.763205,10000
(S4; S5),0.915683,0.899338,2702.77,2.44718,0.777093,1.67009,0.614739,10000
