
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76475,2.76592,255012,8.08568,3.44932,4.63636,-0.417898,100000
(S1; S3),2.47678,2.4778,204652,4.20737,3.14915,1.05821,0.436628,100000
(S1; S4),2.54452,2.54558,216001,6.63165,2.07928,4.55236,-1.0487,100000
(S1; S5),2.2371,2.23768,166909,3.6412,1.24522,2.39597,-0.304238,100000
(S1; S6),2.38374,2.38444,189519,0.65508,0.526027,0.129053,0.0983117,100000
(S1; S7),2.41261,2.41172,193910,50.9383,48.677,2.26128,-0.89722,100000
(S1; S8),2.29279,2.29177,175100,38.6518,35.604,3.04778,-1.32636,100000
(S2; S3),2.34452,2.34572,183417,7.2983,4.11182,3.18647,0.961107,100000
(S2; S4),2.40891,2.41014,193629,5.15416,2.58185,2.57232,-0.597265,100000
(S2; S5),2.11728,2.11803,149538,4.13938,0.617654,3.52173,-0.450323,100000
(S2; S6),2.25683,2.25771,169911,2.79275,0.636378,2.15637,0.13004,100000
(S2; S7),2.28475,2.28412,173936,42.6819,39.4031,3.27881,-0.561473,100000
(S2; S8),2.17042,2.16967,156940,35.5123,32.1749,3.33732,-0.576646,100000
(S3; S4),2.47772,2.47898,204847,4.24792,0.310238,3.93768,-1.47611,100000
(S3; S5),2.00515,2.00586,134120,7.6856,4.29491,3.39069,-0.48496,100000
(S3; S6),2.14001,2.14084,152779,2.71373,1.86396,0.849767,0.529227,100000
(S3; S7),2.16518,2.16458,156204,30.4514,28.4353,2.01614,-0.0415751,100000
(S3; S8),2.0555,2.05478,140759,25.6937,21.8896,3.80413,-0.419705,100000
(S4; S5),2.06112,2.06185,141711,6.90834,3.02596,3.88238,-0.00390474,100000
(S4; S6),2.19755,2.19841,161103,5.35922,1.02423,4.33499,0.93939,100000
(S4; S7),2.22497,2.22435,164947,33.9486,31.2,2.74866,-0.584785,100000
(S4; S8),2.11259,2.11184,148682,29.0874,24.1015,4.98592,-0.639637,100000
(S5; S6),2.52066,2.52127,211894,2.20272,1.42115,0.781573,0.816631,100000
(S5; S7),2.35727,2.35624,185093,46.4484,43.3909,3.05752,-0.667696,100000
(S5; S8),2.23633,2.23521,166562,35.9817,33.768,2.21369,-1.09042,100000
(S6; S7),2.51162,2.51061,210130,49.7185,48.5625,1.15598,-0.48467,100000
(S6; S8),2.3831,2.38198,189147,35.7684,34.5081,1.26033,-0.768131,100000
(S7; S8),2.77245,2.76917,255612,6.60587,4.73694,1.86893,-0.693522,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75989,2.76529,254895,4.99548,1.31371,3.68177,-1.00784,100000
(S1; S3),2.47479,2.47835,204742,3.74458,2.61397,1.13061,0.428033,100000
(S1; S4),2.54671,2.55038,216817,7.42271,3.149,4.27371,-1.2134,100000
(S1; S5),2.23362,2.23724,166843,2.61913,0.51177,2.10736,-0.196643,100000
(S1; S6),2.38213,2.3856,189706,2.30575,2.14967,0.156076,-0.0547171,100000
(S1; S7),2.41434,2.41155,193923,109.336,107.566,1.76974,-0.423532,100000
(S1; S8),2.28959,2.2868,174378,98.2567,97.4738,0.782947,0.63824,100000
(S2; S3),2.34388,2.34756,183703,4.38474,3.24357,1.14117,0.632288,100000
(S2; S4),2.41185,2.41565,194515,5.24267,2.85964,2.38303,-0.730011,100000
(S2; S5),2.11428,2.11798,149530,3.12947,0.862502,2.26697,0.101655,100000
(S2; S6),2.25537,2.25896,170102,3.68156,3.25117,0.430388,0.3567,100000
(S2; S7),2.28608,2.28372,173914,99.005,98.5823,0.422756,-0.138237,100000
(S2; S8),2.16898,2.16661,156534,94.0307,92.0624,1.9683,0.977598,100000
(S3; S4),2.47553,2.47816,204710,3.93406,1.06106,2.873,-1.11267,100000
(S3; S5),1.99698,1.99945,133263,4.92761,0.987729,3.93988,0.32446,100000
(S3; S6),2.13348,2.13578,152054,2.53582,0.157867,2.37796,0.686246,100000
(S3; S7),2.16228,2.15898,155422,61.2203,58.8127,2.40757,-0.138378,100000
(S3; S8),2.05057,2.04731,139759,60.2678,56.3408,3.92707,0.989613,100000
(S4; S5),2.05544,2.05799,141179,3.28238,0.530982,2.7514,1.23562,100000
(S4; S6),2.19478,2.19716,160920,5.26669,1.35426,3.91243,1.95975,100000
(S4; S7),2.22579,2.22237,164682,71.7322,68.6992,3.03294,1.312,100000
(S4; S8),2.10867,2.10529,147786,69.8766,65.5886,4.28795,2.00045,100000
(S5; S6),2.51984,2.52301,212191,6.20491,2.48592,3.71899,0.947591,100000
(S5; S7),2.35309,2.34991,184133,95.7214,88.9525,6.76895,0.158386,100000
(S5; S8),2.23377,2.2306,165909,89.1285,83.3704,5.7581,0.987508,100000
(S6; S7),2.5116,2.5078,209698,99.625,97.6292,1.99583,-0.696989,100000
(S6; S8),2.38358,2.37982,188838,86.1548,84.7742,1.38059,0.863598,100000
(S7; S8),2.77518,2.76334,254537,7.29683,3.31004,3.98679,1.6125,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75961,2.76244,254371,8.26255,3.26525,4.99731,2.15244,100000
(S1; S3),2.46994,2.47326,203902,2.91575,0.8379,2.07785,0.448311,100000
(S1; S4),2.5336,2.53737,214613,8.66135,2.63365,6.0277,0.674754,100000
(S1; S5),2.21197,2.2158,163663,8.54458,3.87477,4.66981,-0.399541,100000
(S1; S6),2.37034,2.37403,187872,9.13812,6.47987,2.65825,-0.323724,100000
(S1; S7),2.41012,2.4061,193064,129.112,126.625,2.48678,1.10906,100000
(S1; S8),2.28428,2.28,173357,112.639,110.704,1.93496,0.546498,100000
(S2; S3),2.33852,2.34134,182733,2.38108,0.891042,1.49004,-0.740078,100000
(S2; S4),2.39997,2.40322,192518,3.68868,1.22513,2.46355,-0.50187,100000
(S2; S5),2.09391,2.09724,146618,5.10964,2.69097,2.41866,-0.718578,100000
(S2; S6),2.24495,2.24814,168476,8.91464,3.16492,5.74972,-1.54276,100000
(S2; S7),2.28378,2.27968,173304,92.3989,91.8188,0.580107,-0.5039,100000
(S2; S8),2.16678,2.16244,155935,86.2009,82.97,3.23087,-1.49535,100000
(S3; S4),2.46198,2.46609,202724,3.80947,0.473174,3.33629,-0.687774,100000
(S3; S5),1.97668,1.98049,130747,3.36916,2.04143,1.32773,-1.14413,100000
(S3; S6),2.11678,2.12046,149883,8.12695,3.27001,4.85694,-0.724062,100000
(S3; S7),2.15374,2.15059,154239,89.4471,86.3116,3.13543,0.448925,100000
(S3; S8),2.03889,2.03548,138170,82.5633,80.3215,2.24179,0.696202,100000
(S4; S5),2.02295,2.02712,136977,3.22439,1.2288,1.99559,-1.1894,100000
(S4; S6),2.17413,2.17823,158162,4.37365,2.01366,2.35999,-0.803541,100000
(S4; S7),2.20972,2.20672,162386,94.114,92.9758,1.13824,0.559417,100000
(S4; S8),2.09304,2.08975,145625,85.8558,85.358,0.49783,0.55846,100000
(S5; S6),2.49685,2.5021,208688,14.7086,0.828867,13.8797,0.251968,100000
(S5; S7),2.33325,2.33068,181163,138.618,128.68,9.93772,1.34704,100000
(S5; S8),2.2108,2.20791,162580,119.393,113.21,6.18203,1.41262,100000
(S6; S7),2.49962,2.49643,207836,158.812,154.416,4.39587,1.60357,100000
(S6; S8),2.36821,2.3647,186484,131.739,127.292,4.44756,1.6535,100000
(S7; S8),2.77893,2.76552,254938,2.66551,2.12712,0.53839,-0.575709,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.74532,2.75795,253546,14.611,10.6853,3.92569,-1.14449,100000
(S1; S3),2.46643,2.47648,204434,5.56022,0.527089,5.03313,1.87025,100000
(S1; S4),2.53395,2.5452,215938,4.37012,1.80653,2.56359,1.01492,100000
(S1; S5),2.20437,2.21503,163552,5.69402,4.83268,0.861338,0.775588,100000
(S1; S6),2.36453,2.37537,188083,3.25332,2.19911,1.05421,0.757436,100000
(S1; S7),2.39973,2.38778,190386,392.875,390.852,2.02294,0.133609,100000
(S1; S8),2.27159,2.26177,170775,286.173,282.99,3.18251,1.33111,100000
(S2; S3),2.33275,2.34318,183023,12.9783,5.80483,7.17344,2.57943,100000
(S2; S4),2.39323,2.40482,192774,4.62871,2.26782,2.36089,1.44208,100000
(S2; S5),2.0842,2.09514,146329,12.6653,9.50736,3.1579,1.29545,100000
(S2; S6),2.23503,2.24621,168189,11.4098,7.6913,3.71853,1.38081,100000
(S2; S7),2.26814,2.25771,170237,362.542,361.532,1.01006,0.623164,100000
(S2; S8),2.1479,2.13944,152821,277.086,273.643,3.44266,1.80448,100000
(S3; S4),2.46882,2.47953,204939,2.9046,1.87485,1.02974,-0.96367,100000
(S3; S5),1.98136,1.9907,132103,5.69016,4.74621,0.943952,-0.338984,100000
(S3; S6),2.12557,2.13509,151959,3.05074,1.74507,1.30567,-0.0641186,100000
(S3; S7),2.15305,2.14201,153201,284.842,281.813,3.02941,-0.796246,100000
(S3; S8),2.0388,2.02969,137517,215.722,214.943,0.778845,-0.500232,100000
(S4; S5),2.03268,2.04302,139139,7.02742,6.57875,0.448675,0.191842,100000
(S4; S6),2.1825,2.19305,160320,3.33184,3.27679,0.0550482,0.066299,100000
(S4; S7),2.21203,2.20147,161848,323.807,322.304,1.50338,-0.035507,100000
(S4; S8),2.09411,2.0855,145202,246.09,245.76,0.330013,0.417649,100000
(S5; S6),2.49411,2.50709,209519,2.66883,2.47951,0.189322,-0.122392,100000
(S5; S7),2.33047,2.32013,179761,418.787,416.734,2.05336,0.0480393,100000
(S5; S8),2.20991,2.20155,161808,312.888,311.004,1.88392,0.506047,100000
(S6; S7),2.50324,2.49163,207308,509.518,505.75,3.7678,0.487216,100000
(S6; S8),2.37197,2.36252,186325,362.819,358.473,4.34609,1.41976,100000
(S7; S8),2.8053,2.76606,255042,8.77224,7.53826,1.23397,0.862406,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76173,2.76519,254877,3.49296,1.91634,1.57663,0.304043,100000
(S1; S3),2.48036,2.48229,205395,4.82206,4.01152,0.81054,0.480286,100000
(S1; S4),2.54879,2.55111,216942,8.9359,3.51103,5.42486,0.0301695,100000
(S1; S5),2.21781,2.22057,164369,12.7855,3.00721,9.77832,2.41035,100000
(S1; S6),2.37975,2.38124,189016,11.0212,4.6403,6.38088,1.60999,100000
(S1; S7),2.42124,2.41954,195162,41.19,38.3432,2.8468,1.10317,100000
(S1; S8),2.28883,2.28785,174492,24.7151,23.1443,1.5708,-0.530319,100000
(S2; S3),2.34777,2.34965,184032,2.70401,2.29611,0.407903,0.271613,100000
(S2; S4),2.41119,2.41345,194161,10.3405,4.25082,6.08972,0.198095,100000
(S2; S5),2.09869,2.10136,147194,7.56957,1.14736,6.42221,1.49463,100000
(S2; S6),2.24998,2.25145,168974,9.64061,2.6744,6.96622,0.456219,100000
(S2; S7),2.29017,2.28865,174620,33.5405,31.1191,2.42133,-0.0877733,100000
(S2; S8),2.16539,2.16454,156192,25.9064,19.3931,6.51333,-1.60441,100000
(S3; S4),2.48138,2.48253,205434,3.81452,2.97242,0.842103,-0.119665,100000
(S3; S5),1.99264,1.99421,132567,5.07901,1.22712,3.85188,1.46512,100000
(S3; S6),2.14054,2.14092,152786,1.60148,0.706393,0.895083,0.0682634,100000
(S3; S7),2.17785,2.17535,157750,15.9431,14.867,1.07608,-0.333899,100000
(S3; S8),2.05889,2.05709,141061,10.6368,8.44188,2.19489,-0.882546,100000
(S4; S5),2.04808,2.04998,140087,13.2938,3.23773,10.0561,2.40044,100000
(S4; S6),2.1974,2.19808,161058,8.23872,4.28856,3.95017,0.44292,100000
(S4; S7),2.23588,2.23361,166316,23.1739,18.8104,4.36347,0.584941,100000
(S4; S8),2.11356,2.11199,148695,16.2239,11.3502,4.87369,-0.454448,100000
(S5; S6),2.50826,2.50988,209986,11.0025,4.95965,6.04288,-2.33773,100000
(S5; S7),2.34834,2.34674,183591,34.6671,29.5968,5.07024,-2.24644,100000
(S5; S8),2.22327,2.22237,164646,28.8386,17.989,10.8496,-3.26918,100000
(S6; S7),2.52035,2.51711,211211,26.8467,26.4656,0.381035,-0.425276,100000
(S6; S8),2.38307,2.38064,188926,16.2204,13.6923,2.52812,-1.39788,100000
(S7; S8),2.77189,2.76533,254904,8.84588,2.07605,6.76983,-2.29075,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76258,2.76463,254773,2.58014,0.471226,2.10892,1.03407,100000
(S1; S3),2.4704,2.47197,203691,5.66479,1.61662,4.04817,1.9227,100000
(S1; S4),2.54623,2.54823,216451,4.19037,2.36233,1.82805,0.768755,100000
(S1; S5),2.21939,2.22059,164373,6.89077,4.01367,2.87711,1.65703,100000
(S1; S6),2.38049,2.38227,189177,6.72509,1.83128,4.8938,0.895467,100000
(S1; S7),2.40489,2.40297,192525,70.696,69.5928,1.10319,0.783094,100000
(S1; S8),2.27818,2.27683,172839,51.5471,46.3684,5.17878,0.677266,100000
(S2; S3),2.33753,2.33919,182396,2.72437,0.703177,2.02119,1.3384,100000
(S2; S4),2.40918,2.41125,193807,2.92961,1.18059,1.74902,0.241376,100000
(S2; S5),2.10462,2.1059,147832,3.8987,2.71342,1.18528,0.363963,100000
(S2; S6),2.25489,2.25674,169764,3.92599,0.811353,3.11464,-0.222784,100000
(S2; S7),2.27884,2.27716,172890,60.1843,57.826,2.35834,-0.0813364,100000
(S2; S8),2.15715,2.15602,154984,48.645,40.3395,8.3056,0.0625143,100000
(S3; S4),2.47509,2.47696,204512,2.18986,1.64125,0.548612,-0.601324,100000
(S3; S5),1.98363,1.98464,131295,1.542,0.845591,0.696407,0.730064,100000
(S3; S6),2.129,2.13052,151306,0.819703,0.28549,0.534213,-0.586511,100000
(S3; S7),2.14905,2.14728,153734,45.3078,44.9891,0.318659,0.229841,100000
(S3; S8),2.03817,2.03692,138336,38.1558,33.5505,4.6053,-0.27829,100000
(S4; S5),2.0448,2.04614,139559,4.59205,3.25866,1.33339,0.400373,100000
(S4; S6),2.19202,2.19391,160444,4.11426,0.343614,3.77064,-0.413102,100000
(S4; S7),2.21633,2.21483,163553,44.1485,43.9147,0.233844,0.398788,100000
(S4; S8),2.10084,2.09986,147012,32.677,30.7583,1.91871,0.453061,100000
(S5; S6),2.51751,2.51908,211528,4.8526,3.23659,1.61601,-1.16082,100000
(S5; S7),2.34442,2.34225,182918,63.1736,61.0693,2.10422,-0.308908,100000
(S5; S8),2.22029,2.21869,164125,51.5135,46.2614,5.25213,-0.0846483,100000
(S6; S7),2.51336,2.51156,210314,73.7172,72.56,1.15717,0.12767,100000
(S6; S8),2.38159,2.38037,188911,55.4719,48.167,7.30484,0.34763,100000
(S7; S8),2.77488,2.76897,255576,13.7365,6.39703,7.33946,-0.0367389,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.7618,2.76644,255107,2.48582,1.44632,1.0395,0.655847,100000
(S1; S3),2.48322,2.48822,206380,7.65881,6.29141,1.3674,0.210867,100000
(S1; S4),2.54292,2.54731,216296,4.06343,1.14955,2.91388,0.452407,100000
(S1; S5),2.21821,2.22258,164666,4.555,2.4515,2.10351,0.405348,100000
(S1; S6),2.37954,2.3842,189484,6.46007,4.09345,2.36662,0.617886,100000
(S1; S7),2.42245,2.41647,194745,130.6,130.057,0.542627,0.709714,100000
(S1; S8),2.29209,2.28754,174504,88.1303,86.5604,1.56987,0.845749,100000
(S2; S3),2.35634,2.36132,185864,4.92699,2.4336,2.49339,-0.643098,100000
(S2; S4),2.41302,2.41741,194798,1.40928,0.0466275,1.36265,-0.451265,100000
(S2; S5),2.09955,2.10387,147545,2.26487,1.69924,0.565631,-0.266024,100000
(S2; S6),2.25425,2.25887,170086,4.20334,2.22657,1.97677,-0.422201,100000
(S2; S7),2.29463,2.28917,174769,108.746,108.118,0.628123,0.633608,100000
(S2; S8),2.17045,2.16635,156509,74.5381,73.8166,0.721486,0.560379,100000
(S3; S4),2.47389,2.47927,204896,5.67377,2.3024,3.37137,0.376474,100000
(S3; S5),1.99054,1.99532,132720,2.99367,1.66425,1.32942,-0.532238,100000
(S3; S6),2.13523,2.14034,152708,3.4685,1.12091,2.34759,0.118348,100000
(S3; S7),2.17358,2.16914,156933,105.735,103.506,2.22833,-0.0541567,100000
(S3; S8),2.05535,2.05216,140453,74.1261,73.4267,0.699339,0.138664,100000
(S4; S5),2.04113,2.04544,139465,2.12748,1.39871,0.728779,-0.355321,100000
(S4; S6),2.18867,2.19329,160355,2.00662,1.72271,0.283911,0.0849241,100000
(S4; S7),2.22751,2.22236,164721,102.558,102.007,0.550886,0.415737,100000
(S4; S8),2.10823,2.10439,147686,72.3801,71.0965,1.28365,0.664688,100000
(S5; S6),2.50444,2.51036,210066,5.14723,0.384883,4.76235,1.53533,100000
(S5; S7),2.35442,2.34943,184090,139.729,139.44,0.289586,0.21606,100000
(S5; S8),2.22577,2.22215,164672,96.6641,96.2666,0.397481,-0.20883,100000
(S6; S7),2.52366,2.51833,211511,179.481,179.325,0.155788,0.0243563,100000
(S6; S8),2.38668,2.3828,189341,116.785,116.207,0.578111,-0.0355389,100000
(S7; S8),2.78673,2.76947,255668,7.78497,5.05792,2.72705,-0.995571,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76484,2.76577,254986,9.41416,6.51232,2.90184,-0.426138,100000
(S1; S3),2.47488,2.47497,204185,1.94795,0.662269,1.28568,0.991868,100000
(S1; S4),2.54827,2.54786,216389,5.72857,4.24843,1.48014,-0.978154,100000
(S1; S5),2.23061,2.23119,165944,4.09447,0.755113,3.33936,0.0173257,100000
(S1; S6),2.37826,2.37909,188671,2.22643,0.792138,1.4343,0.289389,100000
(S1; S7),2.41264,2.41244,194002,9.06267,6.77789,2.28478,0.643206,100000
(S1; S8),2.28426,2.2834,173804,6.21561,3.85197,2.36364,0.418789,100000
(S2; S3),2.34391,2.3445,183226,6.6754,4.46997,2.20543,1.14258,100000
(S2; S4),2.41393,2.41404,194258,9.66462,7.9207,1.74392,-0.870159,100000
(S2; S5),2.10926,2.11026,148443,4.46123,2.93299,1.52824,0.293778,100000
(S2; S6),2.25033,2.2516,168993,3.41654,2.63162,0.784923,0.616616,100000
(S2; S7),2.28319,2.28348,173814,8.0384,6.38183,1.65658,1.06314,100000
(S2; S8),2.16231,2.16195,155807,7.08983,5.61212,1.47771,1.00397,100000
(S3; S4),2.47636,2.47575,204314,5.47762,1.64607,3.83155,-1.61871,100000
(S3; S5),1.996,1.99637,132853,2.16584,1.27873,0.88711,-0.46607,100000
(S3; S6),2.12609,2.12667,150759,1.9485,1.42042,0.528086,-0.480033,100000
(S3; S7),2.1552,2.15484,154783,4.27201,3.5943,0.677711,-0.180249,100000
(S3; S8),2.04016,2.03924,138622,4.10234,2.02476,2.07758,-0.578324,100000
(S4; S5),2.05224,2.05222,140394,8.97654,4.42188,4.55466,1.2625,100000
(S4; S6),2.18939,2.18954,159809,6.95231,4.93986,2.01245,1.38675,100000
(S4; S7),2.21974,2.21894,164128,5.02071,1.41351,3.6072,1.80623,100000
(S4; S8),2.10266,2.10129,147186,3.54882,0.621076,2.92775,1.15186,100000
(S5; S6),2.51634,2.51759,211276,0.6649,0.195378,0.469521,0.322851,100000
(S5; S7),2.35035,2.3505,184172,13.1848,11.3693,1.81547,0.447651,100000
(S5; S8),2.22606,2.22555,165114,11.5161,7.23439,4.28168,-0.11684,100000
(S6; S7),2.50833,2.50868,209791,14.4033,13.4608,0.942512,-0.0241863,100000
(S6; S8),2.37615,2.37579,188153,12.9174,8.79928,4.11815,-0.757345,100000
(S7; S8),2.76365,2.76203,254295,8.90545,4.38415,4.5213,-1.12355,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76268,2.76693,255200,0.924016,0.461587,0.462429,-0.505405,100000
(S1; S3),2.47788,2.48127,205226,5.31515,1.52157,3.79358,0.74413,100000
(S1; S4),2.54639,2.54988,216732,1.97489,1.97219,0.00270005,-0.0270466,100000
(S1; S5),2.21897,2.22391,164865,12.5633,4.06787,8.4954,1.17957,100000
(S1; S6),2.37023,2.37449,187945,12.9735,4.52357,8.44989,2.22266,100000
(S1; S7),2.41097,2.40712,193219,103.504,101.316,2.18744,1.35314,100000
(S1; S8),2.28403,2.28017,173375,90.743,86.2823,4.46068,0.824551,100000
(S2; S3),2.34811,2.35108,184254,4.10077,1.30971,2.79106,0.729422,100000
(S2; S4),2.415,2.41807,194907,2.53853,1.61419,0.924341,-0.113797,100000
(S2; S5),2.10458,2.10904,148272,8.55498,3.82012,4.73486,0.240359,100000
(S2; S6),2.24733,2.25115,168929,12.7794,3.47772,9.30168,2.01824,100000
(S2; S7),2.28704,2.28316,173829,80.9647,79.8645,1.10017,0.817727,100000
(S2; S8),2.16458,2.1607,155679,72.9024,70.2018,2.70056,0.317343,100000
(S3; S4),2.4737,2.47643,204424,3.82532,0.0328568,3.79246,-0.753827,100000
(S3; S5),1.99468,1.99859,133154,11.437,7.03823,4.39875,1.55438,100000
(S3; S6),2.12961,2.13287,151646,15.2684,5.48882,9.77954,2.39961,100000
(S3; S7),2.16535,2.1613,155763,67.0538,65.2709,1.78286,0.782448,100000
(S3; S8),2.04906,2.04505,139460,59.8929,58.6534,1.2395,-0.0692437,100000
(S4; S5),2.05029,2.0543,140679,14.7243,7.57637,7.14794,1.08355,100000
(S4; S6),2.19002,2.19339,160371,15.7865,5.59907,10.1874,2.34628,100000
(S4; S7),2.22703,2.22287,164767,71.4129,70.9973,0.415687,0.416003,100000
(S4; S8),2.10815,2.10401,147614,64.4211,63.2338,1.18723,0.0689788,100000
(S5; S6),2.51553,2.5216,211952,11.2213,5.9839,5.23742,1.35682,100000
(S5; S7),2.35617,2.35376,184749,131.953,129.076,2.87673,-0.684073,100000
(S5; S8),2.23187,2.22938,165742,114.011,111.059,2.95195,-0.588342,100000
(S6; S7),2.5117,2.50809,209767,158.336,150.851,7.48563,-1.7689,100000
(S6; S8),2.37842,2.37479,188065,127.797,120.315,7.48126,-1.57469,100000
(S7; S8),2.77702,2.76307,254486,3.03501,0.795408,2.23961,-0.932612,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76635,2.76784,255366,6.66094,2.53568,4.12525,-0.609457,100000
(S1; S3),2.47626,2.47802,204688,2.62829,2.06782,0.560468,0.212999,100000
(S1; S4),2.55439,2.55652,217861,4.27955,2.10771,2.17184,-0.224858,100000
(S1; S5),2.22532,2.22747,165394,6.12747,5.09102,1.03645,-0.00183884,100000
(S1; S6),2.38231,2.38486,189591,7.01805,5.22468,1.79337,-0.310397,100000
(S1; S7),2.41671,2.41372,194234,68.763,64.9226,3.84041,-0.921466,100000
(S1; S8),2.29248,2.28977,174803,63.949,59.5346,4.4144,-0.262199,100000
(S2; S3),2.34259,2.34422,183183,2.81607,0.687908,2.12816,0.238679,100000
(S2; S4),2.41847,2.42044,195290,8.05707,4.49044,3.56663,0.144003,100000
(S2; S5),2.10757,2.10957,148349,3.69897,2.32372,1.37525,0.360796,100000
(S2; S6),2.25712,2.2595,170181,7.55347,2.58733,4.96613,0.576716,100000
(S2; S7),2.28914,2.28629,174267,52.2792,45.8497,6.42948,-0.369262,100000
(S2; S8),2.17054,2.16795,156697,49.8052,42.8449,6.96024,0.249332,100000
(S3; S4),2.4789,2.48137,205242,6.28136,5.70288,0.578488,-0.208246,100000
(S3; S5),1.99504,1.99729,132978,3.85761,2.44246,1.41516,0.17624,100000
(S3; S6),2.13328,2.1359,152073,2.34713,2.29147,0.0556674,0.200937,100000
(S3; S7),2.16551,2.16318,156003,47.9596,46.9039,1.05573,-1.01539,100000
(S3; S8),2.05501,2.0529,140507,46.3194,43.8522,2.46717,-1.40358,100000
(S4; S5),2.05103,2.05357,140580,7.47734,5.98396,1.49338,-0.489589,100000
(S4; S6),2.19547,2.19841,161104,5.33138,5.30283,0.0285491,0.048918,100000
(S4; S7),2.23107,2.22895,165655,63.1034,61.9021,1.20133,-0.605289,100000
(S4; S8),2.11748,2.11558,149238,62.5745,59.9921,2.58239,-0.469358,100000
(S5; S6),2.51163,2.5153,210893,8.44888,0.403456,8.04543,-0.130176,100000
(S5; S7),2.34795,2.34598,183483,61.1267,50.9675,10.1592,-1.3054,100000
(S5; S8),2.22607,2.22431,164947,50.7211,45.213,5.5081,-0.723906,100000
(S6; S7),2.51405,2.51221,210408,79.6077,78.1975,1.41021,-0.517972,100000
(S6; S8),2.38228,2.38066,188953,65.6634,64.9559,0.707494,-0.493863,100000
(S7; S8),2.77518,2.76683,255180,4.49549,3.32697,1.16852,0.033585,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76309,2.76288,254452,2.67842,0.925405,1.75302,-0.972191,100000
(S1; S3),2.47889,2.4788,204817,2.37434,0.655145,1.71919,-1.05731,100000
(S1; S4),2.54425,2.54398,215733,8.9335,7.23054,1.70296,0.036907,100000
(S1; S5),2.22661,2.22673,165287,15.5472,14.1145,1.43275,1.19648,100000
(S1; S6),2.39041,2.38997,190402,5.48514,5.12543,0.359712,-0.303804,100000
(S1; S7),2.42113,2.42166,195489,18.8263,18.0914,0.734913,-0.470439,100000
(S1; S8),2.29018,2.29031,174858,14.0421,13.165,0.877066,0.791124,100000
(S2; S3),2.34586,2.34565,183404,1.72206,0.736671,0.985391,-0.338141,100000
(S2; S4),2.40803,2.40765,193230,6.34263,3.248,3.09463,0.620095,100000
(S2; S5),2.10997,2.10998,148409,14.3248,9.68222,4.64262,2.0825,100000
(S2; S6),2.26229,2.26176,170522,2.6246,2.53184,0.0927606,0.239681,100000
(S2; S7),2.29303,2.2934,175331,15.3106,14.9199,0.390646,-0.388665,100000
(S2; S8),2.16959,2.1696,156912,11.8495,11.2524,0.597147,0.532529,100000
(S3; S4),2.48475,2.48446,205756,10.0252,7.57934,2.44586,1.09627,100000
(S3; S5),1.99961,1.9997,133302,13.408,9.21738,4.19065,1.8825,100000
(S3; S6),2.14461,2.14419,153256,4.13628,2.673,1.46328,1.10914,100000
(S3; S7),2.17132,2.17176,157226,12.9416,8.63816,4.30345,1.66071,100000
(S3; S8),2.05464,2.05472,140739,11.9485,6.48612,5.46237,1.86191,100000
(S4; S5),2.04931,2.04925,139987,9.75456,5.65833,4.09624,1.47839,100000
(S4; S6),2.19971,2.19913,161210,4.37229,2.19519,2.1771,1.16237,100000
(S4; S7),2.22694,2.22725,165366,22.46,20.312,2.14799,1.10055,100000
(S4; S8),2.10813,2.10808,148144,19.523,16.1286,3.39437,1.68607,100000
(S5; S6),2.5136,2.51333,210563,7.54858,6.2376,1.31098,-0.862981,100000
(S5; S7),2.35124,2.35193,184396,17.441,14.9664,2.47459,-1.53649,100000
